2,0.13416666666666666,1.0
2,0.14833333333333334,1.0
2,0.11416666666666667,1.0
2,0.09083333333333335,0.5
2,0.0475,1.0
2,0.052500000000000005,0.5
2,0.08416666666666667,0.3333333333333333
2,0.10833333333333334,1.0
2,0.10333333333333333,1.0
2,0.10416666666666669,0.5
2,0.13583333333333333,1.0
2,0.14583333333333331,1.0
2,0.12916666666666668,1.0
2,0.14916666666666667,1.0
2,0.12083333333333333,1.0
2,0.0675,1.0
2,0.10250000000000001,1.0
2,0.09,1.0
2,0.06000000000000001,1.0
2,0.12333333333333334,0.5
2,0.16000000000000003,1.0
2,0.14166666666666666,1.0
2,0.1125,1.0
2,0.09166666666666667,0.5
2,0.08166666666666667,0.5
2,0.1175,1.0
2,0.11583333333333333,1.0
2,0.07166666666666667,0.5
2,0.08499999999999999,1.0
2,0.1175,1.0
2,0.1325,1.0
2,0.08583333333333334,1.0
2,0.10000000000000002,1.0
2,0.11583333333333334,1.0
2,0.09083333333333335,1.0
2,0.07916666666666668,1.0
2,0.05750000000000001,1.0
2,0.06916666666666665,0.5
2,0.06916666666666667,0.3333333333333333
2,0.09166666666666667,1.0
2,0.08333333333333334,0.5
2,0.10083333333333334,1.0
2,0.14333333333333337,1.0
2,0.09250000000000001,1.0
2,0.08166666666666667,0.3333333333333333
2,0.08000000000000002,0.5
2,0.07333333333333333,1.0
2,0.1275,1.0
2,0.10916666666666666,1.0
2,0.09166666666666667,1.0
3,0.12777777777777777,1.0
3,0.15055555555555558,0.6666666666666666
3,0.0988888888888889,0.6666666666666666
3,0.07500000000000001,0.5
3,0.056666666666666664,0.6666666666666666
3,0.07333333333333335,0.3333333333333333
3,0.10055555555555556,0.5555555555555556
3,0.09888888888888887,0.6666666666666666
3,0.1238888888888889,0.6666666666666666
3,0.11888888888888892,0.6666666666666666
3,0.13833333333333334,1.0
3,0.13555555555555557,1.0
3,0.14722222222222223,1.0
3,0.12611111111111112,0.6666666666666666
3,0.10611111111111111,1.0
3,0.08777777777777779,1.0
3,0.08722222222222224,0.3333333333333333
3,0.08277777777777778,1.0
3,0.10222222222222221,0.5
3,0.13055555555555556,0.6666666666666666
3,0.15333333333333335,0.6666666666666666
3,0.12333333333333334,1.0
3,0.11333333333333333,0.6666666666666666
3,0.08555555555555557,0.5
3,0.10999999999999999,0.6666666666666666
3,0.10277777777777779,0.6666666666666666
3,0.10333333333333333,0.6666666666666666
3,0.07888888888888888,0.6666666666666666
3,0.10388888888888888,1.0
3,0.11944444444444445,1.0
3,0.10444444444444445,1.0
3,0.10777777777777779,1.0
3,0.10944444444444446,0.3888888888888889
3,0.11111111111111115,1.0
3,0.07944444444444444,1.0
3,0.07222222222222223,1.0
3,0.06777777777777778,0.5
3,0.07166666666666666,0.6666666666666666
3,0.08166666666666668,0.5555555555555556
3,0.08611111111111112,0.6666666666666666
3,0.10833333333333332,0.5
3,0.11611111111111112,0.6666666666666666
3,0.11000000000000003,1.0
3,0.10166666666666668,0.5555555555555556
3,0.07777777777777778,0.3333333333333333
3,0.0888888888888889,0.6666666666666666
3,0.09833333333333334,1.0
3,0.10833333333333334,1.0
3,0.11055555555555556,1.0
4,0.14166666666666666,0.625
4,0.13291666666666668,0.625
4,0.09041666666666667,0.5416666666666666
